Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,1.313715,1.320132,1.312853,1.313405,1.313405,0
2017-10-31,1.321109,1.328462,1.319296,1.321248,1.321248,0
2017-11-01,1.329116,1.331806,1.325381,1.329222,1.329222,0
2017-11-02,1.325557,1.329964,1.306506,1.325539,1.325539,0
2017-11-03,1.305449,1.312319,1.304155,1.305330,1.305330,0
2017-11-06,1.307976,1.315288,1.305995,1.308044,1.308044,0
2017-11-07,1.317402,1.317714,1.311200,1.317506,1.317506,0
2017-11-08,1.317315,1.317870,1.308815,1.317211,1.317211,0
2017-11-09,1.311475,1.315166,1.308695,1.311303,1.311303,0
2017-11-10,1.314268,1.322926,1.311648,1.314440,1.314440,0
2017-11-13,1.311906,1.313715,1.306302,1.312026,1.312026,0
2017-11-14,1.312060,1.313025,1.307754,1.312336,1.312336,0
2017-11-15,1.315980,1.320864,1.313163,1.315789,1.315789,0
2017-11-16,null,null,null,null,null,null
2017-11-17,1.319958,1.325961,1.317193,1.320045,1.320045,0
2017-11-20,1.320132,1.327492,1.318722,1.320271,1.320271,0
2017-11-21,1.324328,1.326788,1.322279,1.324503,1.324503,0
2017-11-22,1.324679,1.329610,1.321807,1.324556,1.324556,0
2017-11-23,1.331735,1.333867,1.328904,1.331682,1.331682,0
2017-11-24,1.330637,1.335952,1.328092,1.330672,1.330672,0
2017-11-27,1.332498,1.338187,1.331168,1.332445,1.332445,0
2017-11-28,1.332143,1.334419,1.322349,1.332232,1.332232,0
2017-11-29,1.336720,1.344628,1.335363,1.336541,1.336541,0
2017-11-30,1.341454,1.354885,1.341184,1.341724,1.341724,0
2017-12-01,1.353107,1.355014,1.346185,1.352997,1.352997,0
2017-12-04,1.349073,1.353858,1.342246,1.349400,1.349400,0
2017-12-05,1.347527,1.348072,1.337614,1.347527,1.347527,0
2017-12-06,1.341562,1.343725,1.336059,1.341526,1.341526,0
2017-12-07,1.339154,1.343111,1.332339,1.339226,1.339226,0
2017-12-08,1.348290,1.351954,1.335827,1.348436,1.348436,0
2017-12-11,1.339208,1.342642,1.335007,1.339208,1.339208,0
2017-12-12,1.334668,1.337739,1.331292,1.334935,1.334935,0
2017-12-13,1.332001,1.337632,1.331363,1.331948,1.331948,0
2017-12-14,1.341112,1.345569,1.339513,1.340968,1.340968,0
2017-12-15,1.343274,1.344990,1.330814,1.343292,1.343292,0
2017-12-18,1.331753,1.341778,1.331133,1.331735,1.331735,0
2017-12-19,1.337900,1.339944,1.333565,1.338079,1.338079,0
2017-12-20,1.338634,1.341886,1.337918,1.338688,1.338688,0
2017-12-21,1.336988,1.338867,1.333600,1.337202,1.337202,0
2017-12-22,1.337811,1.339944,1.336434,1.338043,1.338043,0
2017-12-25,1.336720,1.339585,1.336309,1.336505,1.336505,0
2017-12-26,1.337489,1.337972,1.334917,1.337614,1.337614,0
2017-12-27,1.337381,1.343183,1.337041,1.337471,1.337471,0
2017-12-28,1.340267,1.345714,1.339926,1.340393,1.340393,0
2017-12-29,1.344267,1.354151,1.343923,1.344086,1.344086,0
2018-01-01,1.351607,1.351607,1.348199,1.351607,1.351607,0
2018-01-02,1.351114,1.359675,1.350931,1.351132,1.351132,0
2018-01-03,1.359453,1.361470,1.349874,1.359619,1.359619,0
2018-01-04,1.351169,1.356116,1.350658,1.351132,1.351132,0
2018-01-05,1.355381,1.358031,1.352667,1.355289,1.355289,0
2018-01-08,1.357552,1.358548,1.352576,1.357589,1.357589,0
2018-01-09,1.357018,1.358511,1.350986,1.357128,1.357128,0
2018-01-10,1.353180,1.356024,1.348527,1.353235,1.353235,0
2018-01-11,1.351297,1.355528,1.345931,1.351278,1.351278,0
2018-01-12,1.354169,1.369488,1.354005,1.354188,1.354188,0
2018-01-15,1.373155,1.381960,1.373155,1.373306,1.373306,0
2018-01-16,1.379386,1.380643,1.374268,1.379824,1.379824,0
2018-01-17,1.379691,1.384466,1.375857,1.379881,1.379881,0
2018-01-18,1.382590,1.391014,1.380662,1.382801,1.382801,0
2018-01-19,1.389371,1.394700,1.384370,1.389468,1.389468,0
2018-01-22,1.388947,1.396921,1.385809,1.389159,1.389159,0
2018-01-23,1.398484,1.402918,1.391788,1.398484,1.398484,0
2018-01-24,1.401247,1.423974,1.400168,1.401738,1.401738,0
2018-01-25,1.422374,1.433959,1.421666,1.422091,1.422091,0
2018-01-26,1.415027,1.428123,1.414707,1.415027,1.415027,0
2018-01-29,1.414927,1.415829,1.402721,1.414927,1.414927,0
2018-01-30,1.407281,1.414988,1.398328,1.407658,1.407658,0
2018-01-31,1.415308,1.422475,1.412988,1.415588,1.415588,0
2018-02-01,1.420011,1.427328,1.416250,1.420051,1.420051,0
2018-02-02,1.426717,1.427633,1.410437,1.426676,1.426676,0
2018-02-05,1.411214,1.415027,1.398993,1.411134,1.411134,0
2018-02-06,1.394117,1.399874,1.384045,1.394369,1.394369,0
2018-02-07,1.395966,1.399228,1.387174,1.395868,1.395868,0
2018-02-08,1.387925,1.406371,1.384811,1.387925,1.387925,0
2018-02-09,1.393379,1.398660,1.378797,1.393495,1.393495,0
2018-02-12,1.382552,1.387482,1.379862,1.382743,1.382743,0
2018-02-13,1.384811,1.392409,1.383336,1.385233,1.385233,0
2018-02-14,1.388696,1.398034,1.380701,1.388696,1.388696,0
2018-02-15,1.401502,1.409841,1.400129,1.401581,1.401581,0
2018-02-16,1.410576,1.414467,1.400639,1.410417,1.410417,0
2018-02-19,1.403312,1.405284,1.396239,1.403154,1.403154,0
2018-02-20,1.399267,1.402348,1.393379,1.399267,1.399267,0
2018-02-21,1.399913,1.400953,1.391072,1.400109,1.400109,0
2018-02-22,1.391014,1.395206,1.385809,1.391014,1.391014,0
2018-02-23,1.395128,1.400482,1.392506,1.395303,1.395303,0
2018-02-26,1.396921,1.407261,1.393340,1.396804,1.396804,0
2018-02-27,1.396453,1.399443,1.386174,1.396648,1.396648,0
2018-02-28,1.390337,1.391595,1.377771,1.390608,1.390608,0
2018-03-01,1.375308,1.377714,1.371535,1.375421,1.375421,0
2018-03-02,1.377467,1.381578,1.375932,1.377543,1.377543,0
2018-03-05,1.379881,1.387732,1.376917,1.379501,1.379501,0
2018-03-06,1.385003,1.392835,1.382055,1.385233,1.385233,0
2018-03-07,1.390028,1.391014,1.384869,1.390009,1.390009,0
2018-03-08,1.390627,1.391208,1.381464,1.390627,1.390627,0
2018-03-09,1.380319,1.388657,1.378930,1.380567,1.380567,0
2018-03-12,1.385809,1.390627,1.384390,1.385540,1.385540,0
2018-03-13,1.390821,1.398797,1.387578,1.390763,1.390763,0
2018-03-14,1.397253,1.399776,1.392699,1.397233,1.397233,0
2018-03-15,1.397077,1.398797,1.392447,1.397155,1.397155,0
2018-03-16,1.393787,1.398015,1.389256,1.393864,1.393864,0
2018-03-19,1.394350,1.408748,1.391401,1.394350,1.394350,0
2018-03-20,1.402328,1.406865,1.398543,1.402525,1.402525,0
2018-03-21,1.400403,1.407895,1.400364,1.400482,1.400482,0
2018-03-22,1.414427,1.419950,1.407955,1.414627,1.414627,0
2018-03-23,1.411293,1.417093,1.408808,1.411472,1.411472,0
2018-03-26,1.414627,1.424501,1.414627,1.414767,1.414767,0
2018-03-27,1.423670,1.424299,1.406905,1.423893,1.423893,0
2018-03-28,1.417575,1.420455,1.409344,1.417635,1.417635,0
2018-03-29,1.408451,1.409642,1.402092,1.408034,1.408034,0
2018-03-30,1.402859,1.406173,1.401444,1.402938,1.402938,0
2018-04-02,1.403588,1.407737,1.402761,1.403824,1.403824,0
2018-04-03,1.405086,1.408848,1.402328,1.404672,1.404672,0
2018-04-04,1.407123,1.409841,1.401738,1.406865,1.406865,0
2018-04-05,1.408788,1.409602,1.396765,1.408808,1.408808,0
2018-04-06,1.400776,1.410258,1.398406,1.400874,1.400874,0
2018-04-09,1.409086,1.416431,1.408133,1.409165,1.409165,0
2018-04-10,1.413388,1.418762,1.412230,1.413827,1.413827,0
2018-04-11,1.418178,1.422273,1.416230,1.418218,1.418218,0
2018-04-12,1.418782,1.424664,1.414707,1.418903,1.418903,0
2018-04-13,1.423954,1.429592,1.422313,1.423812,1.423812,0
2018-04-16,1.424644,1.433692,1.423832,1.424684,1.424684,0
2018-04-17,1.434185,1.437711,1.429409,1.434206,1.434206,0
2018-04-18,1.429756,1.431639,1.417475,1.429654,1.429654,0
2018-04-19,1.420313,1.424704,1.416671,1.420434,1.420434,0
2018-04-20,1.408431,1.408848,1.400894,1.408649,1.408649,0
2018-04-23,1.400344,1.404297,1.393884,1.400168,1.400168,0
2018-04-24,1.393845,1.398191,1.391982,1.393825,1.393825,0
2018-04-25,1.399208,1.399208,1.392719,1.399384,1.399384,0
2018-04-26,1.393592,1.399619,1.389603,1.393922,1.393922,0
2018-04-27,1.391711,1.393534,1.375024,1.391943,1.391943,0
2018-04-30,1.376993,1.379310,1.371667,1.377107,1.377107,0
2018-05-01,1.377221,1.377600,1.359102,1.377221,1.377221,0
2018-05-02,1.361063,1.366475,1.358253,1.360933,1.360933,0
2018-05-03,1.357368,1.362899,1.354023,1.357386,1.357386,0
2018-05-04,1.357239,1.358696,1.349455,1.357239,1.357239,0
2018-05-07,1.353327,1.357589,1.351717,1.353198,1.353198,0
2018-05-08,1.356926,1.359120,1.348563,1.357036,1.357036,0
2018-05-09,1.355381,1.360600,1.350001,1.355344,1.355344,0
2018-05-10,1.354646,1.361767,1.346185,1.354463,1.354463,0
2018-05-11,1.352448,1.359619,1.350348,1.352338,1.352338,0
2018-05-14,1.355032,1.360729,1.354481,1.355381,1.355381,0
2018-05-15,1.356116,1.357405,1.345297,1.356245,1.356245,0
2018-05-16,1.350257,1.352155,1.345786,1.350020,1.350020,0
2018-05-17,1.355014,1.356926,1.347564,1.354830,1.354830,0
2018-05-18,1.351242,1.352814,1.345623,1.351534,1.351534,0
2018-05-21,1.347600,1.347600,1.339298,1.347709,1.347709,0
2018-05-22,1.343093,1.349091,1.341436,1.343183,1.343183,0
2018-05-23,1.344447,1.344447,1.330796,1.344104,1.344104,0
2018-05-24,1.337149,1.342246,1.335096,1.337131,1.337131,0
2018-05-25,1.338401,1.338509,1.330672,1.338348,1.338348,0
2018-05-28,1.330796,1.334757,1.329734,1.330902,1.330902,0
2018-05-29,1.331381,1.332623,1.320777,1.331558,1.331558,0
2018-05-30,1.325574,1.330849,1.324328,1.325381,1.325381,0
2018-05-31,1.328656,1.334935,1.327863,1.328356,1.328356,0
2018-06-01,1.328904,1.336184,1.325627,1.328939,1.328939,0
2018-06-04,1.335470,1.339944,1.329699,1.335648,1.335648,0
2018-06-05,1.331806,1.339244,1.330336,1.331647,1.331647,0
2018-06-06,1.340698,1.344447,1.339998,1.340608,1.340608,0
2018-06-07,1.342462,1.347346,1.337506,1.342156,1.342156,0
2018-06-08,1.341562,1.343634,1.335773,1.341922,1.341922,0
2018-06-11,1.341112,1.344050,1.334579,1.341382,1.341382,0
2018-06-12,1.337149,1.342282,1.334739,1.337435,1.337435,0
2018-06-13,1.337453,1.338151,1.331398,1.337256,1.337256,0
2018-06-14,1.338330,1.344556,1.330743,1.338276,1.338276,0
2018-06-15,1.325522,1.329787,1.321336,1.325662,1.325662,0
2018-06-18,1.327492,1.327669,1.322821,1.327510,1.327510,0
2018-06-19,1.325557,1.327492,1.315184,1.325873,1.325873,0
2018-06-20,1.317402,1.321598,1.314994,1.317332,1.317332,0
2018-06-21,1.317297,1.327017,1.310324,1.317523,1.317523,0
2018-06-22,1.324854,1.331558,1.324644,1.324784,1.324784,0
2018-06-25,1.326277,1.329080,1.322279,1.326242,1.326242,0
2018-06-26,1.327863,1.329434,1.321353,1.327845,1.327845,0
2018-06-27,1.322017,1.323434,1.312784,1.322104,1.322104,0
2018-06-28,1.311957,1.312164,1.305193,1.312043,1.312043,0
2018-06-29,1.307754,1.320830,1.307053,1.307514,1.307514,0
2018-07-02,1.320830,1.320830,1.309638,1.320777,1.320777,0
2018-07-03,1.314078,1.320830,1.311785,1.314406,1.314406,0
2018-07-04,1.319435,1.322751,1.317263,1.319435,1.319435,0
2018-07-05,1.322926,1.327351,1.320620,1.322926,1.322926,0
2018-07-06,1.322297,1.328004,1.320463,1.322576,1.322576,0
2018-07-09,1.329434,1.336005,1.321039,1.329787,1.329787,0
2018-07-10,1.325557,1.330141,1.322716,1.325557,1.325557,0
2018-07-11,1.325996,1.328374,1.323136,1.325732,1.325732,0
2018-07-12,1.320690,1.324293,1.318218,1.321004,1.321004,0
2018-07-13,1.317836,1.321999,1.310358,1.318044,1.318044,0
2018-07-16,1.322926,1.329275,1.322401,1.322769,1.322769,0
2018-07-17,1.323627,1.326964,1.314631,1.323644,1.323644,0
2018-07-18,1.310942,1.311992,1.301236,1.310616,1.310616,0
2018-07-19,1.307822,1.308387,1.295908,1.307822,1.307822,0
2018-07-20,1.302253,1.311475,1.299798,1.302304,1.302304,0
2018-07-23,1.314873,1.315789,1.309929,1.314717,1.314717,0
2018-07-24,1.310444,1.315789,1.307360,1.310273,1.310273,0
2018-07-25,1.315270,1.317714,1.313422,1.315218,1.315218,0
2018-07-26,1.319975,1.321266,1.311561,1.319958,1.319958,0
2018-07-27,1.310977,1.313025,1.308352,1.310874,1.310874,0
2018-07-30,1.311131,1.315270,1.309912,1.311183,1.311183,0
2018-07-31,1.313646,1.317523,1.309535,1.313543,1.313543,0
2018-08-01,1.311837,1.314579,1.309758,1.312164,1.312164,0
2018-08-02,1.312525,1.312853,1.301897,1.312612,1.312612,0
2018-08-03,1.301575,1.304308,1.297623,1.301812,1.301812,0
2018-08-06,1.300153,1.300728,1.292073,1.300356,1.300356,0
2018-08-07,1.294247,1.297353,1.293828,1.294498,1.294498,0
2018-08-08,1.294666,1.296176,1.285545,1.294666,1.294666,0
2018-08-09,1.287996,1.291139,1.284357,1.288162,1.288162,0
2018-08-10,1.283005,1.283862,1.272605,1.282841,1.282841,0
2018-08-13,1.275885,1.279263,1.273301,1.275885,1.275885,0
2018-08-14,1.275885,1.281805,1.273512,1.276275,1.276275,0
2018-08-15,1.271941,1.273253,1.266336,1.271779,1.271779,0
2018-08-16,1.269680,1.275445,1.268939,1.269390,1.269390,0
2018-08-17,1.271278,1.274860,1.270002,1.271456,1.271456,0
2018-08-20,1.274600,1.277678,1.273042,1.274714,1.274714,0
2018-08-21,1.280279,1.287714,1.280016,1.280426,1.280426,0
2018-08-22,1.290722,1.293661,1.287167,1.290556,1.290556,0
2018-08-23,1.290572,1.290922,1.281756,1.290473,1.290473,0
2018-08-24,1.281049,1.288012,1.280082,1.281066,1.281066,0
2018-08-27,1.285694,1.289324,1.283005,1.286091,1.286091,0
2018-08-28,1.289474,1.293159,1.286289,1.289674,1.289674,0
2018-08-29,1.287167,1.301406,1.284621,1.286769,1.286769,0
2018-08-30,1.303611,1.304291,1.299005,1.303594,1.303594,0
2018-08-31,1.301168,1.302864,1.296176,1.301101,1.301101,0
2018-09-03,1.292207,1.293494,1.285628,1.292307,1.292307,0
2018-09-04,1.286786,1.287001,1.281394,1.286902,1.286902,0
2018-09-05,1.285942,1.297926,1.279329,1.285843,1.285843,0
2018-09-06,1.291406,1.295991,1.289724,1.291489,1.291489,0
2018-09-07,1.292825,1.302423,1.291856,1.292541,1.292541,0
2018-09-10,1.292808,1.305210,1.289823,1.293025,1.293025,0
2018-09-11,1.302796,1.308044,1.297673,1.302643,1.302643,0
2018-09-12,1.301744,1.304444,1.298415,1.301558,1.301558,0
2018-09-13,1.304512,1.312009,1.302762,1.304546,1.304546,0
2018-09-14,1.311063,1.314337,1.307360,1.311131,1.311131,0
2018-09-17,1.307104,1.315668,1.307019,1.307326,1.307326,0
2018-09-18,1.314665,1.317107,1.312078,1.314631,1.314631,0
2018-09-19,1.316656,1.321178,1.312043,1.316846,1.316846,0
2018-09-20,1.314060,1.329610,1.314009,1.314112,1.314112,0
2018-09-21,1.327140,1.327845,1.305841,1.327087,1.327087,0
2018-09-24,1.308096,1.316656,1.306455,1.308044,1.308044,0
2018-09-25,1.311716,1.317575,1.309723,1.311733,1.311733,0
2018-09-26,1.318044,1.319609,1.314112,1.317992,1.317992,0
2018-09-27,1.316968,1.318044,1.309706,1.317280,1.317280,0
2018-09-28,1.307771,1.309072,1.300255,1.307873,1.307873,0
2018-10-01,1.303951,1.309758,1.301406,1.303900,1.303900,0
2018-10-02,1.304393,1.304972,1.294415,1.304359,1.304359,0
2018-10-03,1.297976,1.302016,1.296462,1.298196,1.298196,0
2018-10-04,1.294163,1.303696,1.292457,1.294063,1.294063,0
2018-10-05,1.302202,1.310753,1.300559,1.302423,1.302423,0
2018-10-08,1.312612,1.313267,1.303017,1.312715,1.312715,0
2018-10-09,1.309312,1.314717,1.303543,1.309312,1.309312,0
2018-10-10,1.315582,1.321004,1.313784,1.315703,1.315703,0
2018-10-11,1.320481,1.324574,1.318496,1.320673,1.320673,0
2018-10-12,1.323154,1.325732,1.315236,1.323416,1.323416,0
2018-10-15,1.310255,1.317905,1.310255,1.310393,1.310393,0
2018-10-16,1.315478,1.323697,1.314268,1.315478,1.315478,0
2018-10-17,1.318809,1.319261,1.310187,1.318722,1.318722,0
2018-10-18,1.310170,1.313198,1.305807,1.310444,1.310444,0
2018-10-19,1.302016,1.305807,1.301338,1.302423,1.302423,0
2018-10-22,1.306848,1.308986,1.296126,1.306540,1.306540,0
2018-10-23,1.296512,1.304087,1.293996,1.296596,1.296596,0
2018-10-24,1.298128,1.299207,1.289075,1.298128,1.298128,0
2018-10-25,1.288560,1.291890,1.281214,1.288826,1.288826,0
2018-10-26,1.282265,1.283368,1.277874,1.282462,1.282462,0
2018-10-29,1.283104,1.285182,1.280066,1.283104,1.283104,0
2018-10-30,1.280180,1.281558,1.273058,1.280246,1.280246,0
2018-10-31,1.270648,1.282923,1.270245,1.270890,1.270890,0
2018-11-01,1.276552,1.297404,1.276487,1.276944,1.276944,0
2018-11-02,1.299934,1.303951,1.296244,1.300373,1.300373,0
2018-11-05,1.300559,1.303526,1.296714,1.300559,1.300559,0
2018-11-06,1.305995,1.309569,1.302372,1.305807,1.305807,0
2018-11-07,1.311493,1.317436,1.307566,1.311252,1.311252,0
2018-11-08,1.312732,1.315028,1.308935,1.312853,1.312853,0
2018-11-09,1.306643,1.307019,1.297438,1.306677,1.306677,0
2018-11-12,1.293845,1.294834,1.282824,1.293845,1.293845,0
2018-11-13,1.285545,1.304019,1.285314,1.285793,1.285793,0
2018-11-14,1.301761,1.302983,1.289341,1.301406,1.301406,0
2018-11-15,1.298533,1.302847,1.274486,1.298617,1.298617,0
2018-11-16,1.276617,1.287714,1.276617,1.276650,1.276650,0
2018-11-19,1.285512,1.288112,1.280492,1.283318,1.283318,0
2018-11-20,1.285694,1.288112,1.280426,1.285975,1.285975,0
2018-11-21,1.278772,1.282051,1.277514,1.278920,1.278920,0
2018-11-22,1.277661,1.292123,1.277384,1.277727,1.277727,0
2018-11-23,1.287581,1.288494,1.280082,1.287598,1.287598,0
2018-11-26,1.281903,1.286273,1.279836,1.281230,1.281230,0
2018-11-27,1.281230,1.282051,1.272734,1.281230,1.281230,0
2018-11-28,1.274210,1.280607,1.273383,1.274372,1.274372,0
2018-11-29,1.282298,1.285182,1.275673,1.282413,1.282413,0
2018-11-30,1.278413,1.280688,1.273691,1.278445,1.278445,0
2018-12-03,1.275022,1.282429,1.270002,1.275348,1.275348,0
2018-12-04,1.272912,1.283401,1.271715,1.272588,1.272588,0
2018-12-05,1.271973,1.279263,1.267331,1.272054,1.272054,0
2018-12-06,1.272718,1.280016,1.270035,1.272767,1.272767,0
2018-12-07,1.278086,1.278854,1.273383,1.277857,1.277857,0
2018-12-10,1.272038,1.275673,1.251345,1.272103,1.272103,0
2018-12-11,1.255966,1.263472,1.250375,1.256124,1.256124,0
2018-12-12,1.249438,1.267074,1.248128,1.249297,1.249297,0
2018-12-13,1.262483,1.268665,1.261098,1.262866,1.262866,0
2018-12-14,1.265390,1.265390,1.253494,1.265502,1.265502,0
2018-12-17,1.258622,1.264478,1.257609,1.258558,1.258558,0
2018-12-18,1.261543,1.270503,1.261177,1.261575,1.261575,0
2018-12-19,1.265454,1.267909,1.260843,1.265502,1.265502,0
2018-12-20,1.262515,1.270535,1.261511,1.262786,1.262786,0
2018-12-21,1.266994,1.269728,1.263360,1.266978,1.266978,0
2018-12-24,1.265006,1.273658,1.263695,1.264894,1.264894,0
2018-12-25,1.271294,1.277792,1.266785,1.271084,1.271084,0
2018-12-26,1.268939,1.271973,1.266512,1.268875,1.268875,0
2018-12-27,1.264846,1.267122,1.261877,1.264878,1.264878,0
2018-12-28,1.264606,1.270002,1.263647,1.264622,1.264622,0
2018-12-31,1.268923,1.281394,1.268183,1.269358,1.269358,0
2019-01-01,1.275022,1.275673,1.271456,1.273804,1.273804,0
2019-01-02,1.275234,1.277335,1.258463,1.275429,1.275429,0
2019-01-03,1.251878,1.263823,1.251878,1.252191,1.252191,0
2019-01-04,1.262897,1.273966,1.261782,1.262881,1.262881,0
2019-01-07,1.273285,1.278772,1.272426,1.273496,1.273496,0
2019-01-08,1.278691,1.279230,1.271488,1.278609,1.278609,0
2019-01-09,1.273885,1.280295,1.271779,1.273788,1.273788,0
2019-01-10,1.279951,1.280115,1.273058,1.279967,1.279967,0
2019-01-11,1.275836,1.283746,1.271666,1.275396,1.275396,0
2019-01-14,1.284984,1.292775,1.282101,1.284984,1.284984,0
2019-01-15,1.287614,1.291656,1.275624,1.287498,1.287498,0
2019-01-16,1.287283,1.289574,1.282726,1.287217,1.287217,0
2019-01-17,1.288477,1.293996,1.283615,1.288577,1.288577,0
2019-01-18,1.298297,1.299376,1.289208,1.298398,1.298398,0
2019-01-21,1.285347,1.291072,1.283170,1.285347,1.285347,0
2019-01-22,1.289275,1.296714,1.285595,1.289175,1.289175,0
2019-01-23,1.295673,1.308027,1.294582,1.295773,1.295773,0
2019-01-24,1.308318,1.309586,1.301372,1.308216,1.308216,0
2019-01-25,1.311217,1.317662,1.306353,1.312164,1.312164,0
2019-01-28,1.320777,1.321004,1.313871,1.320847,1.320847,0
2019-01-29,1.315997,1.319662,1.313146,1.316015,1.316015,0
2019-01-30,1.308062,1.311992,1.305807,1.308044,1.308044,0
2019-01-31,1.311682,1.316067,1.310118,1.311716,1.311716,0
2019-02-01,1.310925,1.311475,1.304580,1.310942,1.310942,0
2019-02-04,1.307856,1.309878,1.304223,1.307737,1.307737,0
2019-02-05,1.303084,1.305142,1.292992,1.303101,1.303101,0
2019-02-06,1.295840,1.297858,1.292992,1.295723,1.295723,0
2019-02-07,1.293444,1.299478,1.285628,1.293444,1.293444,0
2019-02-08,1.294901,1.297690,1.292457,1.294917,1.294917,0
2019-02-11,1.293728,1.293996,1.286008,1.293678,1.293678,0
2019-02-12,1.286471,1.289657,1.283433,1.286405,1.286405,0
2019-02-13,1.289092,1.295706,1.286091,1.289208,1.289208,0
2019-02-14,1.285678,1.287847,1.277400,1.285678,1.285678,0
2019-02-15,1.279918,1.285975,1.278658,1.279836,1.279836,0
2019-02-18,1.290323,1.293728,1.289391,1.290556,1.290556,0
2019-02-19,1.292274,1.304665,1.289657,1.292407,1.292407,0
2019-02-20,1.306165,1.308541,1.301372,1.306131,1.306131,0
2019-02-21,1.304393,1.309243,1.302762,1.304512,1.304512,0
2019-02-22,1.304087,1.308062,1.297219,1.304138,1.304138,0
2019-02-25,1.306438,1.309586,1.305705,1.306558,1.306558,0
2019-02-26,1.312663,1.328021,1.312336,1.312715,1.312715,0
2019-02-27,1.326102,1.334882,1.323452,1.325803,1.325803,0
2019-02-28,1.331611,1.332090,1.326506,1.331824,1.331824,0
2019-03-01,1.326489,1.328639,1.321475,1.326489,1.326489,0
2019-03-04,1.323784,1.325486,1.316898,1.323977,1.323977,0
2019-03-05,1.317870,1.319731,1.309946,1.317853,1.317853,0
2019-03-06,1.315616,1.317089,1.312594,1.315668,1.315668,0
2019-03-07,1.318009,1.318739,1.308935,1.318218,1.318218,0
2019-03-08,1.309243,1.310805,1.300593,1.309243,1.309243,0
2019-03-11,1.298415,1.309758,1.296227,1.298836,1.298836,0
2019-03-12,1.324591,1.324591,1.301067,1.324854,1.324854,0
2019-03-13,1.306472,1.323049,1.306472,1.306677,1.306677,0
2019-03-14,1.328427,1.333156,1.321109,1.328568,1.328568,0
2019-03-15,1.325732,1.329610,1.320725,1.325855,1.325855,0
2019-03-18,1.329752,1.329964,1.313198,1.329716,1.329716,0
2019-03-19,1.326436,1.330867,1.324275,1.326436,1.326436,0
2019-03-20,1.326911,1.326964,1.314994,1.327140,1.327140,0
2019-03-21,1.320655,1.322926,1.306797,1.320533,1.320533,0
2019-03-22,1.313025,1.322209,1.308404,1.313232,1.313232,0
2019-03-25,1.320655,1.324574,1.316292,1.320655,1.320655,0
2019-03-26,1.320812,1.326154,1.316482,1.321528,1.321528,0
2019-03-27,1.321039,1.324609,1.316794,1.321144,1.321144,0
2019-03-28,1.315288,1.319958,1.307634,1.315270,1.315270,0
2019-03-29,1.305415,1.312836,1.298044,1.305653,1.305653,0
2019-04-01,1.302185,1.314786,1.301152,1.302287,1.302287,0
2019-04-02,1.306933,1.308387,1.301677,1.306899,1.306899,0
2019-04-03,1.312543,1.319609,1.312388,1.312767,1.312767,0
2019-04-04,1.317836,1.319087,1.306848,1.317697,1.317697,0
2019-04-05,1.307343,1.311940,1.300576,1.307702,1.307702,0
2019-04-08,1.303713,1.307190,1.303526,1.303815,1.303815,0
2019-04-09,1.306182,1.311665,1.303407,1.306336,1.306336,0
2019-04-10,1.305313,1.310393,1.304938,1.305722,1.305722,0
2019-04-11,1.309758,1.310960,1.306438,1.309929,1.309929,0
2019-04-12,1.305466,1.313025,1.305142,1.305602,1.305602,0
2019-04-15,1.308472,1.311992,1.308062,1.308387,1.308387,0
2019-04-16,1.309912,1.310444,1.304512,1.310273,1.310273,0
2019-04-17,1.304461,1.306797,1.303186,1.304631,1.304631,0
2019-04-18,1.303934,1.305244,1.299765,1.303934,1.303934,0
2019-04-19,1.299376,1.300999,1.298870,1.299444,1.299444,0
2019-04-22,1.299376,1.300052,1.297690,1.299376,1.299376,0
2019-04-23,1.298196,1.301880,1.292942,1.298145,1.298145,0
2019-04-24,1.293879,1.296344,1.291673,1.293812,1.293812,0
2019-04-25,1.290389,1.291673,1.286703,1.290489,1.290489,0
2019-04-26,1.289773,1.294331,1.288826,1.289607,1.289607,0
2019-04-29,1.292107,1.294666,1.290589,1.292023,1.292023,0
2019-04-30,1.293176,1.304614,1.292791,1.293243,1.293243,0
2019-05-01,1.304070,1.309243,1.303526,1.303985,1.303985,0
2019-05-02,1.305483,1.308010,1.301897,1.305313,1.305313,0
2019-05-03,1.303169,1.317697,1.299157,1.303322,1.303322,0
2019-05-06,1.315045,1.315045,1.308267,1.315063,1.315063,0
2019-05-07,1.309741,1.312956,1.304206,1.309929,1.309929,0
2019-05-08,1.306831,1.308216,1.299106,1.306882,1.306882,0
2019-05-09,1.301406,1.302609,1.296832,1.301202,1.301202,0
2019-05-10,1.300982,1.304631,1.299309,1.300965,1.300965,0
2019-05-13,1.300898,1.304087,1.295085,1.301067,1.301067,0
2019-05-14,1.296395,1.297185,1.290922,1.296311,1.296311,0
2019-05-15,1.290606,1.292257,1.282907,1.290656,1.290656,0
2019-05-16,1.284588,1.285512,1.279034,1.284752,1.284752,0
2019-05-17,1.279787,1.279918,1.272135,1.279771,1.279771,0
2019-05-20,1.273026,1.275754,1.271682,1.273156,1.273156,0
2019-05-21,1.272783,1.279427,1.268617,1.272912,1.272912,0
2019-05-22,null,null,null,null,null,null
2019-05-23,1.266336,1.268343,1.260589,1.266416,1.266416,0
2019-05-24,1.266464,1.271715,1.264942,1.266464,1.266464,0
2019-05-27,1.272281,1.274860,1.266833,1.272475,1.272475,0
